CLASSIC_SUBID,CURRENCY,UPCOMING_REBILL_TOTAL,UPCOMINGDISCOUNT
8mAl0F-GTbGP_Mut7FwtDw,USD,19.99,0
7XALGmyoRfGeGyRKzKZfYA,USD,19.99,0
JBHjB-xiSeuYIDJ3UcK02A,USD,9.99,0
k-FFU8oZTnG0qBT9VDHvRQ,USD,18.66,0
1l7zs9NzR9OOiSWaE9fIOQ,GBP,10.99,0
5T4jLYY3TYaMhIaYRz6wvg,USD,18.68,0
mIeyvF7tQZGLXuPksS46HA,USD,18.46,0
MX57uyp0R9Gm6MVCYPtpNw,GBP,13.99,0
21N7_pOjSCyNYoOHHHtfNA,USD,19.99,0
-LjXd3b5RsqPLGLcreUKRw,USD,19.99,0
VmVmgMs4T1KBygqrNRW3AQ,USD,19.99,0
sns1cXbkRjmmAc5MfiF2KA,USD,9.99,0
AXUiiK5sRf2EZsRdQtuPpQ,USD,19.99,0
kRpErrnESrm4K42S0kS-Og,USD,18.47,0
LQ3GFY1BTCaZHtTbXmTDwQ,USD,18.86,0
A5tPKt0nRTW13J2LbBEzdg,USD,9.99,0
Z5v-nO-iQYGNUEwbbPbC4A,USD,19.99,0
c_-QwGJoTUaXl-3dUvL0fw,USD,18.3,0
cZnr_y8XTMixUbX9Z0fMng,GBP,14.99,0
c4viwSJARdqCi8Gtxi263Q,USD,19.99,0
wyfOcb9PQa2gIk2x6WI1jw,USD,19.99,0
kNzct5-RSfKsfcies--QiA,USD,18.68,0
7k5mj9A9TmOEFz2X4yQtzQ,USD,19.99,0
2LMgzZfoQS2JyqwzZ_O70Q,USD,0.99,0
IcynNOj6R9e7QuXj5MRSHQ,USD,18.47,0
nabH2tXoTSCPaKPhbtUeew,USD,18.64,0
Qo66Qfs9RAuQV0BjqdxbRg,EUR,19.99,0
h3qyyOzxRLuR-B4fhPb4EA,USD,9.99,0
p9eoCGTFTMupNi7iJrF_wA,USD,19.99,0
Wyr_9axaR2S_bsa8RHd8SQ,USD,18.34,0
DHk5n2GdSXKxO8EtoCrM8w,USD,19.99,0
cik5xTW2QSmrIhevXBlfvA,USD,18.86,0
DNuXDpEJRgq6FAc9mLrzTQ,USD,19.99,0
nsO4DQWJRzOW37hFThuQJg,USD,9.9913,0
2amsSEugS9qt8gSVpxyZ-A,USD,19.99,0
iRj8V1hjSZGVbYldaaRJjw,USD,18.86,0
5t00yZdrT-GNyCumxGl2jA,USD,18.86,0
go7m-wg4Rm-pU_rs405oUg,USD,19.99,0
iK2sx7ZvQ5qT23LXjcYb5w,USD,19.99,0
ZiY5jtA9QMyTsQK5iCAHHA,USD,9.99,0
9k1DYnQiRgqAyXD2haCI0w,USD,19.99,0
35F2sGF-T6mMsRyMne4vug,USD,19.99,0
csxtgm8IQzaVzAqoAqR1lw,USD,0.99,0
L9IfEW6ITGq2FUbCPCa7cA,USD,18.68,0
uVizXScwQwqP_xVlAaH9VA,USD,19.99,0
2mpRCvruTXShNJ1JaqFlUw,USD,19.99,0
mepIzYc_Qu-V4UFN_DY42Q,USD,18.71,0
fWsc0rKlT9yyVxjejHL9RQ,USD,18.36,0
T9ZoLPpNQPKuCPbuSQj8Ag,USD,18.68,0
vHRUn5wFRi6VE3q32eNr3g,USD,19.99,0
GMIeF18jQaqMuAOKmTAY7w,USD,18.26,0
hLcVHYwNQNiBxLK4ZBFkiQ,GBP,20.99,0
kewYeAZ_RNqc7ewvsh5SxQ,USD,9.99,0
vl0U9GGBQ6iHzGt6uxanvw,USD,19.99,0
4EKKEn_uTvS0nFtaC5tScw,USD,19.99,0
dy4E67HVTdmyqE2Rf1neCQ,USD,19.99,0
SE4C-16xTjmWS8-EdgEu5Q,USD,19.99,0
Ebr9a-7SSb2MFs33Bb_GZA,USD,18.36,0
HoRpiXryTXW-pjjtgvnOWQ,GBP,0.99,0
3i8MwUiQSgWXuadUlmuDVw,USD,19.99,0
PpWdsRtPRYacsW49XSSRsA,USD,19.99,0
oJyIYjlEREeQqwu58MJ0AQ,USD,19.99,0
YQlhJU5FSwC37fenveOlpw,USD,18.77,0
zi02RZc1SBO1Yer08HHI9w,GBP,21.99,0
AtuCsJgeTR6JvmEog_sFhQ,USD,19.99,0
pOIZ9A7mTGWv94qwEYi5RA,USD,19.99,0
QnqmT-1lS6GdhKs3pQovOA,USD,19.99,0
jj4PkSh0QliNjbXZq7mJ5g,USD,19.99,0
9S4OcfFYSS2PfG3PvkL_Wg,USD,19.99,0
K0CRu0tfR_WcztniKT3Oog,USD,18.4,0
smQlFcDqQX20-8vK08jfhw,USD,19.99,0
MlE03MTiSBK-PT34bei06Q,USD,19.99,0
EGDZvfGpRo-s1WyqAkEJhA,USD,19.99,0
6fwzdOCORTWPnJinwbSwFA,USD,18.81,0
pIJWCr12QsGypC0osiol2A,USD,19.99,0
05iUvsGgTcSVm3x-TBy4hw,USD,19.99,0
4y_RyALxRnqRA-_rHd1Fdg,USD,19.99,0
DF1vvNXsRxyvBjK4EqjZjg,USD,18.4,0
5jxhHxXjSM25jNb738orZg,USD,19.99,0
r7jUJ4nZR9a1N7GI0Bd14g,USD,19.99,0
t0c1LzYySfOYbVSoN4SAGw,USD,19.99,0
CKy-uOb1SMWzVX4ArjKZ5w,USD,18.47,0
eWhxY6fzT3GPFBtMUsBT0Q,USD,18.64,0
C60HDtFAQrO8zCIyODlRIg,USD,19.99,0
uOFvN4NuQfGb9GnM7NXgig,USD,9.99,0
c0xoDFbBQ-KCzz0kzY7Xzw,USD,19.99,0
fjIupay2RzOwSnsP1DYfjA,EUR,22.99,0
rWyIJJ7PRDO1AO6A_RVbqQ,USD,19.99,0
kPwzbXfCQiipZQANnPmMZg,USD,18.73,0
SlUL5HrIREmiXwJthbFRnA,USD,19.99,0
NIOxga4nRhe3krCfqyy0PQ,USD,9.99,0
DzEftmIvTVKC69gc3xl90g,USD,18.68,0
Yvc00LpjSEGicCCbAgM27g,USD,18.68,0
ZXMZr8EbRvqaX-yoxTfXCA,USD,19.99,0
fUrrGQbzQSyIWJr-_BOK4g,GBP,1.99,0
YQqdYuGXQaWZsdxPmzOAJg,USD,18.47,0
CobZNi2JSYy4_BNHogDefA,USD,19.99,0
F6gnEWl6QNKtmx2H9kr7fw,USD,9.99,0
fP-C6GbvSzC21EXN8uIpKA,USD,19.99,0
d_tcSfiBSAWsNrX6saVnmw,USD,18.95,0
Feu4n7iuTruS-_dzO3RPuQ,USD,18.41,0
W9APRVYpQuSjZqyK709yMA,USD,18.38,0
rUoMOX9FSWSe_b1HDkaQRg,USD,18.64,0
b-wWWTD4QraH2o1Tm_Qyeg,USD,19.99,0
FG5Ob5B6Qx6L6j20_QPTHQ,USD,19.99,0
OI9fCPY_QH6Ia2cI3ON73g,USD,18.51,0
sz0TfjniSLavwd0077xcBQ,USD,19.99,0
ky_OfOkXRoGDF5aXnJeSKA,USD,19.99,0
EMxy9cwMRGqlNgrxLYtNMA,USD,0.99,0
sChQ0UORTLiwB8i_JX2olQ,CAD,24.77,0
S8MZV5CVQXOtjcG5MOxDLw,USD,19.99,0
a6rVT5b6RIuoKnTA7q2Qkw,USD,18.47,0
0vpGGnZuQ9mkVklkzE6g3g,USD,19.99,0
SHLwF2NOTo-Fq-WzK24vqg,USD,19.99,0
uywxlgTiTweQUyS2n3VPAA,EUR,19.99,0
bUC_ciAFQJemS6E8Eu0BRw,USD,18.51,0
ctDmtc8tQgS9d2vpnizmDA,USD,19.99,0
tJFkKFpJQb27pM2F-AnVTQ,USD,18.77,0
nnWsE0xWT965uVTUx6ahBg,USD,19.99,0
CZGFc0xwTdSfzK-hj-tuVQ,USD,0.99,0
3XK2VrBOQuSS-Ue8cemfrg,GBP,18.99,0
bFh5fMgfRdewqtjozzHEEA,USD,18.68,0
UQdTaB61S3aqgVABzEJanQ,USD,18.81,0
vwQktbpQSVuqTUfWx1DcSw,USD,19.99,0
qk_xT8gBR6614xlCxIYOFA,USD,18.68,0
DV_eKvkHTYeaeDvhg9Cjuw,USD,19.99,0
AZe9pEQsTdamvxU8V9Pdpg,USD,18.44,0
nCJgiSPvT-aeXOW6DgkuWw,USD,19.99,0
VOynQ192Q72o_mKGgG1rrw,USD,18.86,0
pnfzf8mtQ_-Tn9C013R0Uw,USD,19.99,0
t0lYO6dPTsGoD2g-hMKhxA,USD,18.51,0
sARF06bhQS-LLj3D9Kn4xA,USD,18.81,0
K1t2cfFgRCy50TKCM0HFVw,USD,18.95,0
WplNr1tRSJi01OeRKFVXLA,USD,19.99,0
v_ZUSeLQRG25vEQvxCOErA,USD,9.99,0
HHBUGIluTU6PGS69hLeIvw,USD,18.44,0
qTZ-LQhqT_uqKD6iK_pnKw,USD,18.95,0
-cEcXAxeRwmr1E61FONWyg,USD,18.3,0
-FiwSXQ3QFGNpQs1PBkCIw,USD,18.86,0
vd0sdeFeQ2mnojnB9OQSyg,USD,18.51,0
L8DYKxrQRsyag1GwfKoeeg,CAD,1.99,0
XDS5C2DxS-CetFaw5HCRwA,USD,18.86,0
VPmeRuMzROWS8EWHkWBeYQ,USD,19.99,0
KqwNjxyvQRmPMNsKNJb7pw,USD,19.99,0
fHxCIFcKTbCSU-z19R7kTA,USD,19.99,0
vS1jXmjESwex5w0Q9fKisw,USD,19.99,0
Da9UqpUvSMyswT5kvMZnHw,USD,19.99,0
PN31c98WTGyGcAr8MqW6Jg,USD,19.99,0
Bi6xm0tCQMe2FjQeGpLJFw,USD,19.99,0
f7H_jQoLQ7KKbQUgw0WUEA,USD,18.73,0
GNbErD2XRiiie2Ret_u9yw,USD,19.99,0
WF_gdNyBSNqS7ds3TxfBkg,USD,19.99,0
SyDdefKpTj2rEkfA7KAMsg,USD,6.99,0
yiqa0ok1SOug5E7KDQZgLQ,USD,19.99,0
vqHH9SJITky4tO3eXVpoUg,USD,19.99,0
q9uXHNEnSXi_pSZnB4E--g,USD,19.99,0
2PWPQSw2Ru62G1r8AiAeqQ,USD,19.99,0
tLqezZPVQeCjeG9Buyh4RA,USD,19.99,0
dGgRNTPxRXud9Qdpt6Go_Q,USD,18.64,0
Sf7DxoptROO4m8pILCwnoQ,USD,19.99,0
njEV5_RNTNmyavPLMOxfGQ,USD,18.64,0
pbJzWctRTGW9YHT9eSopAw,AUD,33.99,0
wCg1tTnRQVan1vWZrXgBDQ,USD,19.99,0
s2ubey3hSiGJw-UJ4kOMqA,USD,19.99,0
meiqKLZFS1a4Bpc88glwAA,USD,19.99,0
jf8YulAxTyy2Nvhpgy6qIg,USD,19.99,0
ZQbnOoa2SVynsy06kNi06Q,USD,19.99,0
0ZIMEcPrSQ6BzFpAwAsSvw,USD,19.99,0
DBWKmj9NSQeTxKZQatLHlQ,USD,18.13,0
l-x6f4ATSXq13w1UtNLe4A,USD,18.51,0
hAMmjpMpRE6hgMhFacEVGA,USD,0.99,0
VBVgnKOoR1eSuYtRnmcahg,USD,19.99,0
7ClFEGjuSV-k-1lWQbMGFA,USD,19.99,0
unaEwKZtT8y9eRFueb31nQ,USD,14.99,0
JA_D2M85RvG-54IC_HF8mg,USD,19.99,0
Dhxu5GMSSqm8KQFUAMy4RQ,USD,19.99,0
AyrPOnNqSCaY97JkgZ7FeA,USD,18.13,0
q9DDh0AoT5y1Eh5DJKR8Iw,USD,19.99,0
ii_irLIqRxe2jWiBQyTdIg,USD,18.86,0
zxJzRSWyTdC8ZovOKGLPWg,USD,9.99,0
UXai-IPbThSUWLboCYB_uw,USD,19.99,0
sXyizkMuSf-CMyqjNTP8Cw,USD,18.81,0
mTwa8tqGSqmX7qdeLDjcyw,USD,19.99,0
93ajw1zNR7uKjtzqgB8UUA,USD,19.04,0
O6VAcsinQkOOJgeP2CbwtA,USD,18.64,0
urvn_ovKRzm81TC9KMyHyQ,EUR,7.99,0
LdJYqfdOTv6UF6tPGdGNkg,USD,6.99,0
NK10pzcrT6GXeCRbqsNefg,USD,0.99,0
T5IykkPxTpWq7tI9WvHErA,USD,9.99,0
hLDvh94bQ0m-74BoW6T0_A,USD,19.99,0
VU48JGXkToyYYHfPDZ5rjw,USD,19.99,0
-qmNc26iSLakMPmSoM9aoQ,USD,18.6,0
mOyoZUwYQSWc3-7mbjMqmw,USD,18.55,0
M4IvHsF_TCWHr_LjQms_lw,USD,18.54,0
TgYZHifpSW-z1YdD7wSdRA,USD,18.47,0
iekBk2cYQlW5VbX8j49-Jw,USD,0.99,0
b6oJJQpWQIOO7SRcBLoggA,USD,18.16,0
jtxzzz14R0y8ZAnUgDPAjA,AUD,23.99,0
48Hk0XbLT22Lk3LpTusXpg,CAD,26.99,0
8CCeHzClSTmrUihQvVWH8w,USD,19.99,0
IB7nUK5kRwqnPz_tLVe1JA,EUR,25.99,0
1AiyhTvSQHmaz-0-_tpIqw,USD,19.99,0
qHwXArbESeavN-uWUScalA,USD,29,0
xRxYEyrxSVGX4X6UBLQ4yA,GBP,18.99,0
R_BJPar4SiKEe1bW3ZvCKg,USD,18.68,0
NZn_1udiRECjNmGJFRkwug,USD,18.21,0
dutW0iItQKOOEWxtas6_mw,USD,18.86,0
gRb6uKEATP-Xni-8a3VpNg,GBP,16.79,4.2
2rlVxRE9RzaNrIF0jM2tpQ,USD,18.73,0
-ByRWnMgQzqzLqIkL97-Zg,USD,19.99,0
FdV5zzrTR9q8dMKlW4jIdw,CAD,25.99,0
iqnNBfQMREqHVtnZWcwDFQ,USD,18.86,0
OV-0udHCRZiRHcfFc9JqXA,USD,19.99,0
VXVOIAxeQACr7wdEQGDycg,CAD,1.99,0
tXf-y741RkGomjtVbmcwVQ,USD,18.86,0
d33TyM0MRKWnsZsybC04_g,USD,19.99,0
YuHCU2DDR5WXQ34qm9qkDQ,USD,19.99,0
PzzHzqL4SGmQl7B1RSJbBg,USD,19.99,0
uPDui4cSQCiTuT6VYY82rw,MXN,385.99,0
maHIvmAUSEa5zxNj-sr3mA,USD,18.38,0
_J4jMfLSToO2dWxLj4iTlA,DKK,121.99,0
6YeWIMFKRtqkhcGuttKZrw,USD,19.99,0
SUaN2PJOSRSGBwf4NtTLfg,USD,18.68,0
rU8rzBuNQ7OoQvPNQc2YSg,USD,18.47,0
jfbUVsD7TWK5eBIJQPEuTQ,EUR,1.99,0
2XhtqxE8SbybVG7LPQL9lg,USD,19.99,0
aPNKFcwdQ1eZgwfzDRxdjw,USD,19.99,0
BOp9h6TjS_eXbQS7js97wg,USD,19.99,0
ihKBEc32TMa1MJJdw7gDSw,USD,19.99,0
Jj1dr6AEQH2KGgMjlsPG1w,USD,19.99,0
RaZacAFQSb2qylvg9-V69A,USD,19.99,0
oy4X4v2ITRWrmenukfRxFw,USD,19.99,0
fiqH8hUhTVyXHp48Zkf1gQ,USD,19.99,0
xn4UFJLjTfSZANOf12qwqw,USD,19.99,0
rqIIb63uS5iYHYY7loFJUw,USD,19.99,0
-lsiU-2CQZeqiwc-whQoew,USD,18.68,0
Awk2G55dSseMDGboANvCCQ,USD,18.86,0
5DGn9MhzS8O0ZGbCIjHpXg,USD,19.99,0
upcfjoYpR125TpFF-shsJg,USD,19.99,0
vFmDt_ZBSJKUyTVdtHN2Aw,GBP,1.99,0
fSbmO1uZS4yvDjUC10-3lg,USD,19.99,0
1NLxl-V2RM-PPy6myKAGfw,USD,18.64,0
9Ynvq1PPRiiDvSlh9qC1hA,USD,19.99,0
88TdujIqSKigT59Js9UG1Q,USD,18.86,0
ZEBqqt0oQK-fo1saHED3GA,USD,6.99,0
nk0z-T_rSx2xDTJeTEOZvg,USD,9.99,0
MxfxQSTvQyK0FYmRxnjjhg,USD,19.99,0
lPqBqhBbQZyDfFe2KOlWyw,USD,18.86,0
K3Mg8Yr1SY6Xzf6z833gtg,USD,19.99,0
l8U9qUugRRiwvV0DownRFQ,USD,18.64,0
xlWI7YIYRo2RgK6U_5hMWg,USD,19.99,0
BNBSVxhuSLaryD8tT-1QAQ,USD,19.99,0
853k949zSk-iVnLP1ZKAaw,USD,19.99,0
wafqbpOrR56WVVYuyQgj7g,USD,18.86,0
Cf9cOwJWSOC1mtI6bzWuzg,USD,18.75,0
28ZVjeqpTwSnfhDq9TmCDw,USD,19.99,0
LrApbahsSsqxZSLd45FveA,USD,0.99,0
XHj73JjeROCpnROxp7kbjg,USD,18.66,0
kMKtZw4hRXq6mkr6IO2gbQ,USD,19.99,0
jst_hCEITcSz8rscubOLpQ,USD,19.99,0
bP5jUHTTR-WI3aZdz3-8-g,USD,19.99,0
OmnVXirhTUqdt2NhesDuyw,USD,19.99,0
HVroR-YDQ-Kap68HBdIZqQ,AUD,30.99,0
2NhpSWNfT5mxLl1B1LDjSg,USD,18.47,0
507XhE6GSS2kC1ny7ZWCAw,USD,19.99,0
ISQ7gfEHTwanYZ_VB05E6Q,USD,18.95,0
cw6SdIZfQZeyu2wTm-OVpA,GBP,18.99,0
rX3amJiBT6Gm2dm5vlX0uw,USD,18.68,0
s5UwpkTKRRuFFtmkAujO3w,USD,6.99,0
MOMwBg1mSNKhW_AP2lW3Ww,CAD,27.99,0
2c0D5e2aSPyLDiVXX0nd7A,USD,19.99,0
33RwiJAWTLm9cQEBDndKcg,USD,19.99,0
wNHbS8KZR6CAKZYCGDMduQ,USD,9.99,0
JIOBOjcSRTiIC7XGut76Pg,AUD,16.99,0
MbqnAzhWSj2exZ5RCch3SQ,USD,18.68,0
JyGa2J6SRqe6NIi68YekTg,USD,6.99,0
Q0pBzHFET-mSSUN1GeEt7Q,USD,19.99,0
Iom3DXa9R6yFcgEcXiRAPA,USD,9.99,0
oJzD-LzFSiGTJ2A8KcaR6A,USD,19.99,0
gbVu9FruQ7WPoLLNIpJKRA,USD,19.99,0
y0l_6T16TTuDMrxlTCwBHA,USD,0.99,0
65TR5DLLQ-WiMmhjidQzUw,USD,0.99,0
fAj7OIVgQcCdZpxwqB5HnA,USD,18.51,0
gQe4U6QTSyGfP8EKmWflcg,USD,9.99,0
x8Rr1cDrSNqmO52Y-u7xrQ,USD,19.99,0
ydcIkyUKTkmEdvFsnyKcRg,USD,19.99,0
7pbxJi81RHSMEyzjgZX_mg,EUR,19.99,0
dLkxsV6JRd6PUgVM-Pk2Gg,USD,19.99,0
4dYXYRrGSJC_MDSr1zG3Nw,USD,19.99,0
QD1_KMzyRjCrt2d6z9q2fg,USD,18.51,0
BxS6EBNWT4S6kDJ1gAbHuQ,USD,0.99,0
HdKC5AWlQ1avsmNRcIkBQA,USD,19.99,0
PyO4gKb2Ss-28zwaA88ioA,USD,18.47,0
MLjn6zJ6RVe07cNJcD43dQ,CAD,24.77,0
CrbhrWR3SeyYyenqZMRItQ,EUR,14.99,0
CtJyGE12TryzkZzBS6pCJw,USD,19.99,0
JY9j0QZNRfagVmrz0o6MwA,USD,18.68,0
gSlG6lLkSum_bmgB6DkxLw,USD,19.99,0
IdyG1Bx9QI-6JBYORcLeHg,USD,0.99,0
qiqXoN-xSA6FKpUCvZlkAQ,USD,9.99,0
VbsGld2rT9CpZH7Lcfp7ug,USD,0.99,0
bEL111AtRS600IY95ffs0A,USD,18.47,0
ouPCzlRTQAaEsmy_FdvPHQ,CAD,13.99,0
Q2Fz80HJQGqkbcpCa3TJaA,USD,19.99,0
AE7FXgOeQjOO_18qYhkixg,USD,19.18,0
rJYnEVXsSCOQlHqABx08MA,USD,19.99,0
mYqChNKtSoikDFx0Lp2f6w,USD,0.99,0
vKSmU4X2TtWsi9CokcRe3A,GBP,19.99,0
nX_QCU_jScebWvj53L0x6g,USD,0.99,0
ICUmA0PWSPCpnj63OwTCyQ,USD,18.86,0
scriSAhvQCSScKPuHFyUEg,USD,18.32,0
5HO6LtmgSLuaCoy7u3EUCw,USD,19.99,0
_kILTRZ1S_GJz68TWWfTwA,USD,19.99,0
UblWEhgpShaoYQSObFTtGw,USD,19.99,0
NpagMNv6TEiJOZW8mZlLIQ,USD,18.57,0
VVfyKAqiTOKDfgX6pfJjkQ,USD,19,0
T-6lsHAOTbKOE4vmgQ5CDw,USD,19.99,0
t3eHXjN9RB2uWx1rJPnOrg,USD,19.99,0
7SuksXrvTgqj4zUv0Olwig,USD,9.99,0
5zStNoWCSKiXqMwkt6cC6w,USD,18.6,0
4mmCum1WRreeIjYVWkmkQw,USD,18.8,0
yR86m2bjQLyQwR-C1bRzfQ,USD,18.47,0
TVBRJ9XYRD6NgzyQZ9SaDQ,USD,18.86,0
bfwb_g31Qr-VfJ9hGQKIbA,USD,9.99,0
aEbvwoH3T6KudHTGtChXcg,USD,0.99,0
J61r0RVOTyyNnGOler3rFQ,USD,19.99,0
3waxDC1RTOaYv7MkUTRQwA,USD,19.99,0
4mO4C5NXSpS1CYuSVmTUZQ,USD,19.99,0
VAipBSRxSSOKmuSNmvCL7Q,CAD,26.99,0
n2I5P-LvRAiCm0FMhWhMCA,USD,19.99,0
D_YF4AYsSrya_SZwdLyzTg,USD,19.99,0
a-fJ0EG1RImFtu04p6z_DA,USD,18.81,0
4CMXm6LfTaOmWKvpDbatbw,USD,19.99,0
UEBJxPSeRI6VNZDAxtXQUw,USD,19.99,0
9G3azzaGR9mCr2LEQanBUQ,CAD,25.65,0
3tasUesbSeG6NXRjy9oQgA,CAD,26.99,0
3Eg1uWDFRqur32ddZWldJQ,USD,18.98,0
xRSJf_nFQK-lO72jXxNYtQ,USD,18.64,0
L01SJIZsTbStfQ6OArpHdw,USD,9.99,0
WjDdbaeCRpKjco4K118Ukg,USD,19.99,0
0YgqrKCQTxm9j_7LxwYUtw,USD,19.99,0
vA0wYK2nTpq92sPTJXFJsw,CAD,9.99,0
S9ioiU02Tcqj_dnThk3sIw,USD,19.99,0
MZBKmnN5SciMoCEk3FeiNA,CAD,25.88,0
JLA52P2bTyObhwYikSL2Ig,USD,18.4,0
Gae68hBKQXWh91bUHQkHdQ,USD,9.99,0
x-QyptacToKHDKKRMOBR4A,USD,18.68,0
eYXdYQXSRLGZnuvrV2ID4w,EUR,19.99,0
_gavVXffRxWY5JOYILYJ7Q,USD,19.99,0
ChMOH6QlR3O6KqhGKycU1A,USD,18.47,0
IpK-Z5wWTUCRfDnV2Ah82A,USD,18.84,0
r14FnUXlSO2fxx2ePtuwdA,CAD,25.88,0
OAw8-39PSv2BwD-fRaSq_A,USD,19.99,0
xhAP0oxaT-ma2Nli1yadJA,EUR,19.99,0
zc8Cyt9pQ3OTf2hcHyCDcQ,USD,19.99,0
iHPgufL-SYuTERrYyND8rA,USD,18.64,0
XIrpINs8Sz6a45fGGFlbRA,USD,19.99,0
Ys4lhk8HTpOJZ1KDygKK_Q,USD,19.99,0
6BhEOlYURVG0pbnfAXfsZA,USD,19.99,0
VgR9bIkbT6yRH-X-3N6CTA,USD,19.99,0
9UNkhsPYRseCMgSdoJUMtg,GBP,21.99,0
04--j4mjTjeCQ2JdxCeKWg,USD,18.55,0
Fpm6-MwLTCOEDHnB8MDONw,USD,0.99,0
HRZeIHL8SbG74ALHeKuMdQ,USD,19,0
VP9KJMenRtSrRJd_m8_A7Q,AUD,34.99,0
nIJ5YlcMQeu3FCaKjr9Yng,USD,18.6,0
20NJURCJTjOTEZAOLs3Saw,USD,19.99,0
TVf0tBGpSwC2gO-2jFl-eQ,USD,19.18,0
wYuZ56y3TU-ewesip7HIBw,USD,19.99,0
E1jDcWkbSlKd5AT5h5b77g,USD,14.76,3.7
VXzKKrf-RgmTHO4Qlc1iIw,USD,19.99,0
5dj8TZa6RZaUFjpkBGBCAw,USD,19.99,0
-dmJlYtaQ8-F5EcxWO4oPg,USD,19.99,0
KPaq8toiQ7WEkyEcHBqTEw,USD,39,0
F-csl45WSf6LFUC3AB5fXw,USD,19.99,0
6E-NtpXzSzW6tjPu6NOuqA,USD,19.99,0
sAgvekElTLu8lsuftlX41Q,USD,19.99,0
_K2hh0EwTdeBUh7pTXzU8A,USD,19.99,0
3WawQ1XISGinT_-QMTDF6Q,USD,9.99,0
QBDViA0-TVyAosz2CnVExQ,USD,19.99,0
IlE5WDjRSlOy1YAZ8eP0MQ,USD,18.95,0
BU64hUBTRheIlbwtxEJVUQ,USD,9.99,0
XNbn2PeHSu2joyuxJuYiNg,USD,19.99,0
iTt3RR8PTbOhWUEMugqJcA,USD,19.18,0
YZU2Ht1lSFqHGAkq5Unc9Q,USD,18.68,0
_7e9694OToicz4TtqTZCZQ,USD,18.36,0
KSw1oQfiQ2mgvR61tC1ZDQ,USD,0.99,0
uoDpUTU8TcKzup9fDqep5w,USD,19.99,0
y35FYC13TOeKbUNig2bfWQ,USD,19.99,0
cRd4MBE_QXyYe29QY-Q5hA,USD,9.99,0
YhT1AioOTLGzDnrU6XjH8w,USD,18.68,0
M-Hf8w1FQm2aivMKxrKAQw,USD,18.86,0
PqIY8lMKSkWE5GNsa39MLw,USD,19.99,0
aFk_xVhASSenl6p69Ecjtw,USD,19.99,0
A4Yp9gmYS-ucT2zoZJLnlQ,USD,19.99,0
h513kQ_ZSW-63yYxQ3yMWQ,EUR,14.99,0
8lGOSzQwRSGzXUrM5mjYkg,USD,19.99,0
LP_HwTzRTZOR9AzjEJ52HA,USD,19.99,0
0iI65pcGTp6w2vR4Qb1xWw,USD,19.99,0
t8x9vKiUTyej43jo3Ayh_Q,USD,6.99,0
AZ_CGetBStmaYdXrNE5fAA,USD,19.99,0
mrO2QpQaTgyB6HBfqUrBVg,USD,19.99,0
_tvTmhbZSQyAuZnN8Mr8Vg,USD,18.8,0
YWvLVG2NSbe2cGkDfCS76w,USD,19.99,0
q3D-HDSvRTOGGu_7rCecFw,USD,19.99,0
l6gnaR3fTFCpk9aXM24lZQ,USD,19.99,0
nv44xy7TRfm7sbMhFU7rGg,USD,18.34,0
QEm4NyQCTWWbRxWYqZ86Rw,USD,14.99,0
7BDOkw3CQnG3mZlaJlwLlQ,USD,19.99,0
4n9qS3D9SQiZHIq-MvcA8Q,USD,18.86,0
LSFaGH2tQViihodOLUAXxg,EUR,1.99,0
x7hmHbUpQVCNQn_Nhfoa0g,AUD,35.99,0
loXWGrumRAWCpH1LPDWVSA,USD,18.95,0
sr4zPN7GRNGIsVIFt5ddyg,USD,19.99,0
0xG01D2iQhmAJ_DDM8jJ3A,USD,19.99,0
lwZ1aWdnTCm2pV0LtUhyOw,USD,18.75,0
vs4bSo0ARmOmTkHLl7DSxw,USD,18.86,0
lf83MUkLQo2UXa0OPQ3gUQ,USD,18.86,0
fVvoO_juTf2lPgrCxKUCSA,USD,19.99,0
XsT_t_-4SB-GAWqsz5_TfQ,USD,19.99,0
BASefNX2TAqS4SpVXFeOBg,USD,19.99,0
M3mBRvz8R6SahrG7yDuLkg,CAD,28.99,0
aEM7krSZSqK_2TdoCOLhyA,USD,18.51,0
OzelXmJSTfKu0hMzGjupdw,USD,18.68,0
Zz5EGUSFQHKafymhJc5pWQ,EUR,19.99,0
csu8mp7wTIq2EEcf5EfbLQ,USD,18.86,0
wEBvTBTgQCyASHRG2HUIDg,USD,19.99,0
2UPywk2YT8GVEqfTSevVsg,USD,19.99,0
FlCxBqjaQSWF3_OjuZZlBQ,USD,19.99,0
T1pO3jt0SaqSasZ90ZaXIg,USD,18.4,0
Gk7eIRUTSWKvm-fMS_5diw,USD,19.99,0
Yb3CvGKGTja0Okdm_NnO3w,USD,19.99,0
0vMhYt10THqL2P68FPkXUQ,USD,18.84,0
3lqtkENkQ_q8wjgYpcbhfg,GBP,18.99,0
90hxHsINSaaBh98o8sBlyw,USD,19.99,0
tZ2dLhSbR7CnyXtY30T1dw,USD,19.99,0
DUJVG7jzQv2jmPXrNuLR5g,USD,19.99,0
rLvOQN2JRgarDluM3LEOXw,USD,18.77,0
_w1S8RDjQLyKtaECn_WOhg,USD,18.68,0
p3ibyiEbR5yISOfqZP6vtw,USD,18.6,0
2_klJhWRSQ6Z0QmGV7QGYQ,USD,19.99,0
JenoyVQzTdOdopQwhMzNlw,AUD,22.99,0
