SubscriptionId,RepricedUnitPrice,RepriceSubtotal,RepriceOverrideDiscount,"Initial Currency","Initial Price"
3-xN7zykTgW5jAmr7etlJg,29.99,29.99,0.00,USD,9.99
t2vdM5pGTCqsSwB-MyuKaw,22.7924,22.7924,0.00,GBP,20.99
9EftxxxnTA6rocg69aq4gQ,29.99,29.99,0.00,USD,19.99
dVSlzLfTTqyehQaFitydIw,29.99,29.99,0.00,USD,19.99
m1uEFE7oTli9BxZSzmfnyA,26.991,26.991,0.00,EUR,19.99
s8JaDdesSyOyB7P3h2X2ww,29.99,29.99,0.00,USD,19.99
KHEvc9yoQ1mw_y7hJTD8eg,29.99,29.99,0.00,USD,18.43
AqAmU6kTRZmdqtF3OJAoKA,29.99,29.99,0.00,USD,19.99
GE3eK-uxTWyNsolJDBAstw,29.99,29.99,0.00,USD,19.99
7ok_jYEER_KJv8eHc4G2yg,29.99,29.99,0.00,USD,9.99
vlzJvN6BRJCo-asLPDnzSg,29.99,29.99,0.00,USD,19.99
FId9hUMwR_C0JjtHNVjEFA,29.99,29.99,0.00,USD,19.99
sfOcw1htTMGSSIIpvc7ZOg,26.991,26.991,0.00,EUR,16.252
q7aehhthQs26fvpgn5QM1w,29.99,29.99,0.00,USD,19.99
XuEzoSqoQqCsbBxFCKbawg,29.99,29.99,0.00,USD,19.99
ovARmxfqQzujPdxrHItaag,29.99,29.99,0.00,USD,0.99
Xysu0zOmQiOP7db48Ik3WQ,29.99,29.99,0.00,USD,18.64
QdzygGjQRgqc6GOFoi5euQ,29.99,29.99,0.00,USD,19.99
PbOFB63LSaG2MdJbu_W2mA,29.99,29.99,0.00,USD,19.99
qoCWxEwSS4awuzNAX_gcYg,22.7924,22.7924,0.00,GBP,20.99
DmUGvek3TmSNqh464H8b2Q,29.99,29.99,0.00,USD,19.99
i0cpseVkQ3StB4qsmTGPtw,29.99,29.99,0.00,USD,19.99
tA_1n2yaQ7i2wScvIEMy8w,29.99,29.99,0.00,USD,18.73
sCb7WNp1Qzuqd7H1pQGTrA,44.6851,44.6851,0.00,AUD,30.99
yqOVx0CORH2pS1gCPqBPIQ,29.99,29.99,0.00,USD,18.31
dEEKPawwTaiQeZpro0PEDA,29.99,29.99,0.00,USD,19.99
4q9zc7tiTPi943BVhZbHvw,29.99,29.99,0.00,USD,19.99
pR2Df3dNT9mtA3NvjCuvZg,29.99,29.99,0.00,USD,18.86
KzY2IAGdS_a636q9UBk2pQ,29.99,29.99,0.00,USD,19.99
NVQDG99SR8GyMHuHe8O2kg,29.99,29.99,0.00,USD,19.99
zXoorCM9RiuJWl3jeszyGg,29.99,29.99,0.00,USD,18.51
P6WnG3TTRjS_gtp-K31N1Q,29.99,29.99,0.00,USD,19.99
J0JhsOzkTS28ttLQsIl04g,44.6851,44.6851,0.00,AUD,35
v7VahWSOTMilvLshpJESXA,29.99,29.99,0.00,USD,18.81
vR7Ay25lSPOTtDffYWkZ-g,29.99,29.99,0.00,USD,0.99
2TETjK3BSnil4zSbKmbwqw,29.99,29.99,0.00,USD,18.64
0bRUnfQ0TTCM9iudvkirSg,29.99,29.99,0.00,USD,19.99
RAyuDpErSx263wcr_0ow9A,22.7924,22.7924,0.00,GBP,10.99
weVc0rjsQnqNrR7-rKeY_w,29.99,29.99,0.00,USD,18.95
RH2refK3S3WbPKE12Tpuew,29.99,29.99,0.00,USD,9.99
R2_J4HR7SsqfkpIY-myIOA,29.99,29.99,0.00,USD,19.99
bnBVTF2FSAe7DLbvEjl_Rw,29.99,29.99,0.00,USD,19.99
iXEZD7aURpCbfqGov4upjQ,44.6851,44.6851,0.00,AUD,11.99
gXc03c8RQ9-x9p_LdKXlcg,29.99,29.99,0.00,USD,18.27
z8W6Mb6tR8ilTVjV9OAkMg,29.99,29.99,0.00,USD,19.99
l0-XO571TxGt21sc3o7IIw,40.7864,40.7864,0.00,CAD,25.99
esKkT_u4RtO6Ri7O5WjcCQ,29.99,29.99,0.00,USD,19.99
mrdP2V1TRZKaZdOc4c0cBg,29.99,29.99,0.00,USD,9.99
xFgh2HIhSf6g7P2e8dp87g,29.99,29.99,0.00,USD,18.73
O4B8avAHSQeUm4uidvzD4w,29.99,29.99,0.00,USD,9.99
oisM3Ab_QPac7KrEVCffdg,29.99,29.99,0.00,USD,19.99
zS-ZwUFIR5KmXg38BesWzA,29.99,29.99,0.00,USD,19.99
k_DIFFx0Rp6jPoi7ksuUjg,29.99,29.99,0.00,USD,18.64
bLGkvKo1QxCAOR0FTZRYGw,29.99,29.99,0.00,USD,19.99
6eXo_q2RRhu23aMgxAk7mQ,29.99,29.99,0.00,USD,19.99
B540J8_oTn6yqT83cCdrmg,29.99,29.99,0.00,USD,18.68
20-PfpY_QK-I8v6uzwH81A,29.99,29.99,0.00,USD,18.64
2wiVBbAwSOW84IetbI5sCQ,29.99,29.99,0.00,USD,19.99
931YgKFsRf2ZqPccXqYLOA,29.99,29.99,0.00,USD,18.73
mOx-t0j-Sam25tIqrhEx2g,29.99,29.99,0.00,USD,18.95
VlgjipCNSSG_MHwVIjvJzw,29.99,29.99,0.00,USD,19.99
9nF14Tc_QkeqNCQc6wswtA,29.99,29.99,0.00,USD,19.99
BzM8K9x-Tlu3A861T3jtCw,22.7924,22.7924,0.00,GBP,21.99
ioWpoE1LRqumAH7fzWtXcQ,29.99,29.99,0.00,USD,19.99
mb60NnRgSZiP2r9LZv3Eww,29.99,29.99,0.00,USD,19.99
QDkczUugSCOQehVx-xR3Hg,29.99,29.99,0.00,USD,18.44
bvmBCjmdSH-QZdSShY1R-A,29.99,29.99,0.00,USD,19.99
abxIXDktQZKybi_FhywLIQ,29.99,29.99,0.00,USD,18.47
8b5RCBOjTT2c8zDdGHRiBQ,29.99,29.99,0.00,USD,19.99
_J0gvZ1ZRimQzYZpg5gIzA,29.99,29.99,0.00,USD,18.64
DZol4cCJRsS0BTMylLeSOA,26.991,26.991,0.00,EUR,19.99
1aYvOaXLQ6qxRbVdVvTcqA,29.99,29.99,0.00,USD,19.99
kjmAjJfyQHC8eA3vyGN3dg,29.99,29.99,0.00,USD,19.99
yJxCydESS4qxuMvGRZr-5g,29.99,29.99,0.00,USD,18.86
FOHaZArpTsCIN71xSTGrHg,44.6851,44.6851,0.00,AUD,33.99
Q5WF-ZtIQ0ecEYaH8H415g,29.99,29.99,0.00,USD,19.99
KZ2d9hy_TfmXGBx3tSbtdQ,29.99,29.99,0.00,USD,19.99
zaRKIS_BT6CPXbFp2vtyww,29.99,29.99,0.00,USD,18.68
P9nKhmKGS_q6wPBBphRECw,29.99,29.99,0.00,USD,18.68
a12tHEKaTp2ZidzFmXPxqQ,29.99,29.99,0.00,USD,18.47
q7lerA34SXqvXPhVLmr_GA,40.7864,40.7864,0.00,CAD,20.99
tJ0JsHOqQ1yKKMAWlzFg6g,29.99,29.99,0.00,USD,19.99
T7YyGOleQ1KKh-qUf4x0vA,29.99,29.99,0.00,USD,18.16
wZJiQJtfRsmkf1pQm8Tptw,29.99,29.99,0.00,USD,18.51
yoyoOrV6RYqC6wwREkL7ew,29.99,29.99,0.00,USD,19.99
bYOqnagISg6n3i_CMj4Aqg,29.99,29.99,0.00,USD,18.51
dBl2Hx5jQ8CfmGsc-xJ5Uw,29.99,29.99,0.00,USD,18.51
YYbiveEkT92xrBSJLdBFkw,29.99,29.99,0.00,USD,19.99
XdBc5Z7UQMWi5jIqoPpacg,29.99,29.99,0.00,USD,18.41
WeFgsNN4TBq7z7b3V0keew,29.99,29.99,0.00,USD,19.99
fO1mC5ETQDOtsuVc7XD7VA,29.99,29.99,0.00,USD,19.99
P4NC1y9bQaW8OXRsaVtwSA,29.99,29.99,0.00,USD,18.68
lHRkbj9-SQ-vHSPG34FDHA,29.99,29.99,0.00,USD,18.64
6PmsIlNeRkq1_o4du6Oiig,29.99,29.99,0.00,USD,19.99
LMGem1V2RwCTPT4KdZ3y_A,29.99,29.99,0.00,USD,0.99
WjbVf0vDQv-kfPOk4AiFmA,29.99,29.99,0.00,USD,19.99
9ITfN0rXTeKmTHKMRwLP5Q,29.99,29.99,0.00,USD,18.64
vdPC0Q7bSoCHTl4KFOqY-w,29.99,29.99,0.00,USD,19.99
t2K15qxwSZy1aJKg5quV8w,29.99,29.99,0.00,USD,19.99
TPOiGnulQdSSf3lGzvluOw,29.99,29.99,0.00,USD,0.99
rQ4Q-GvaQsmBG8yt2l9z7Q,22.7924,22.7924,0.00,GBP,14.99
gJl6BQiuST2h8M-r0-YKbA,29.99,29.99,0.00,USD,19.99
MxlEZ2O_Tmi-uFC8Jsb2hw,29.99,29.99,0.00,USD,19.99
sRDZITJqTMiGZNYCeqBwlQ,29.99,29.99,0.00,USD,19.99
5I6BZ90HTjaVlsoP5MuRYQ,29.99,29.99,0.00,USD,19.99
FQ8lG_mwQV-N2w2-ZIgdDA,29.99,29.99,0.00,USD,19.99
IriJflVpTyyZlOq-a4IsyA,29.99,29.99,0.00,USD,0.99
0pskqPTTQmazAoZz-bMR-Q,29.99,29.99,0.00,USD,19.99
ANGlNiM8SYyVdVbbpj5G9A,29.99,29.99,0.00,USD,19.99
v4bjovuLSjyzZvSnV2hqdQ,48.2839,48.2839,0.00,NZD,39.99
TNXNVtJrQpOKUt-pT6iAow,29.99,29.99,0.00,USD,18.86
gaXKTOb5Qru-5WQYJz7I1A,29.99,29.99,0.00,USD,19.99
gcl09dIcTTqxcFT0C2MLWw,29.99,29.99,0.00,USD,19.99
RAbj-q5eRnWjpj_JLiPuaQ,29.99,29.99,0.00,USD,19.99
fN5Kok5_ROSNom7CkHDSzA,44.6851,44.6851,0.00,AUD,11.99
DKq3K0APQB2tXHVKJogV3g,29.99,29.99,0.00,USD,18.77
jCrn7MGOT527v4M2jB96Uw,29.99,29.99,0.00,USD,18.54
q5Lj6yDtROmPJsDzmTPmaQ,29.99,29.99,0.00,USD,18.68
LXGBtGFNSXuNFc1lN41mLg,29.99,29.99,0.00,USD,19.99
C4hGvp9KSkm1Beylq8G2fQ,29.99,29.99,0.00,USD,19.99
DGuLftuaRAW4dq-R1huamw,29.99,29.99,0.00,USD,9.94
uyUj0NI1ScWZSuZWuIUo9w,29.99,29.99,0.00,USD,18.68
f3hVkvPtSUCLziBSG3X9fg,29.99,29.99,0.00,USD,18.68
X6waVXb7Tdqery5shTaAKg,29.99,29.99,0.00,USD,19.99
DeLps02zSPCbXYiwnO0wMw,29.99,29.99,0.00,USD,19.99
WmFGr3nySf-j1g9RPmHO9A,29.99,29.99,0.00,USD,18.81
OZuYHhcORB634mbpNmIyDA,40.7864,40.7864,0.00,CAD,24.77
4ND5f9YQSj-N77qzQYyRzw,29.99,29.99,0.00,USD,18.26
lBP5qvu2SueOz42N5Q6B-Q,29.99,29.99,0.00,USD,19.99
yokscdMvQKO_SjjNE--stQ,29.99,29.99,0.00,USD,19.99
O3k9u7d2TcOWSaPDgyAYrQ,29.99,29.99,0.00,USD,18.81
wOvldHHjRqSotzho2T94qQ,29.99,29.99,0.00,USD,18.68
i6DnuJsVQxm_-m7Ks7V-ug,29.99,29.99,0.00,USD,6.99
bS2QPM42TayJdeOalPT9Fw,29.99,29.99,0.00,USD,18.6
Bd8RAo8oSbyeTowLdaY37Q,29.99,29.99,0.00,USD,19.99
31s9dTJ4SSCUQHeDJmMREQ,29.99,29.99,0.00,USD,0.99
QGOdmCONS4yzDquiRKJB2A,29.99,29.99,0.00,USD,18.86
WVAAy27tR8Sod51YzSo8HA,29.99,29.99,0.00,USD,19.13
JksceIlGRQCsVVsfyMSiLg,29.99,29.99,0.00,USD,19.99
Mof2GiA2R12C2q2OXD1zLg,29.99,29.99,0.00,USD,9.99
IySkE7BySAiw8i_UqY-T6A,29.99,29.99,0.00,USD,19.99
eOxxFzEBR5a1GBZNg9o-8Q,29.99,29.99,0.00,USD,19.99
s2XaVS0DSVCB8F-PJSkNXg,29.99,29.99,0.00,USD,6.99
WAi4LL0dSiyppHzKL4hxMQ,29.99,29.99,0.00,USD,19.99
tYT01aWSSjOkQubUgfeL-w,29.99,29.99,0.00,USD,18.28
GTgE5UO4QR2fHpzeWKwRzw,29.99,29.99,0.00,USD,18.64
7AsZciScTAiclpRNktNkLA,29.99,29.99,0.00,USD,19.99
9TadbCq3TI2G9W7Ms_XmMA,29.99,29.99,0.00,USD,18.75
C1OLxgWfT2epuxl6Zh_15w,22.7924,22.7924,0.00,GBP,14.99
S3e-9Qv3SP6aNwmWXVmrFw,29.99,29.99,0.00,USD,18.81
x9cFFNF6SO2EBiT26Pfmbg,29.99,29.99,0.00,USD,18.47
g5CKlhKxQ1eFL0yfOEPniA,29.99,29.99,0.00,USD,18.64
sVgHVlIQT5qkEfqj0AHHZQ,29.99,29.99,0.00,USD,18.47
zPzdOA5mRE-V1nALud0c7Q,29.99,29.99,0.00,USD,18.47
M3OOHNsIRO-ogxh_uVJNjQ,29.99,29.99,0.00,USD,19.99
rbUTIepYRFW2W3dgHJFq9g,29.99,29.99,0.00,USD,19.99
sMT4JPoXR_-gWjsupNQ_KQ,29.99,29.99,0.00,USD,19.99
wG-L1oTTQGGqUmjCrjMh6Q,29.99,29.99,0.00,USD,18.86
p8xyZGzPQcaen4zgp43qJQ,29.99,29.99,0.00,USD,9.99
kRw1uGi6Q46DjcxQI7JBMQ,29.99,29.99,0.00,USD,19.99
NVoRexRcQHyMUerx8hFlrg,29.99,29.99,0.00,USD,18.62
O4AKvtG6Tf6WHUYdTs3Ecw,22.7924,22.7924,0.00,GBP,18.99
tu1doy0rTO6DSm-FRCd8Yg,29.99,29.99,0.00,USD,19.99
Ieb7gmM9RV2IyVAuwooX0w,29.99,29.99,0.00,USD,19.99
WnXylf-uTSqBieVoYm0ZnQ,26.991,26.991,0.00,EUR,19.99
1HfevVAjSWCbQhELlxegAw,29.99,29.99,0.00,USD,19.99
_-k928gYRcaITAL8axvh0A,29.99,29.99,0.00,USD,18.86
2FKk-KhDTraZOiJyRS0ovA,29.99,29.99,0.00,USD,19.99
XpL9gGxgRqCf4X3L8Cqd5g,29.99,29.99,0.00,USD,18.68
0SF8RPSyTsGTc9C52YAwsA,29.99,29.99,0.00,USD,19.99
d2RoehgBTdahU08LDl684Q,29.99,29.99,0.00,USD,18.64
Z8rtXcPURmSgWv2AogQtYg,29.99,29.99,0.00,USD,9.99
vcOioRKYR2mxRAttuX5ZEg,29.99,29.99,0.00,USD,18.51
ce0Ju5nmQ0O22iapd875mw,29.99,29.99,0.00,USD,18.8
UxKYlwHlSgORpNzoh2U62Q,29.99,29.99,0.00,USD,18.86
2TOVttSxSc2XjBH3c-SVBQ,26.991,26.991,0.00,EUR,19.99
x_t8IkOMS6-rWffQo3hVKw,29.99,29.99,0.00,USD,19.99
6VjFr9RAQ4aG16t-VNFHFg,29.99,29.99,0.00,USD,19.99
_gCOs3kkRM-8PI8feFTm0A,26.991,26.991,0.00,EUR,19.99
PHyZc2ZgTHKP-gzZ86yBZw,29.99,29.99,0.00,USD,18.47
4Nf1ILbyQEGTRwbqNyswqw,29.99,29.99,0.00,USD,19.99
ypPpVyP1Tu2DpShNWjq_oQ,29.99,29.99,0.00,USD,0.99
6e1NNhJwSMSGV7c9GYnMFQ,29.99,29.99,0.00,USD,18.68
7r7WjESiRAOHplawSjqDbQ,29.99,29.99,0.00,USD,18.81
T_N4NJvkQ5WAjpXnpBho8g,22.7924,22.7924,0.00,GBP,18.99
PBYQi8-tROeyEIx_BWxfDg,29.99,29.99,0.00,USD,18.95
rGbWs102SVS8mjopevMJrA,29.99,29.99,0.00,USD,18.64
apQY32x7RlubPo7bo2XE_g,29.99,29.99,0.00,USD,19.99
MrMbbKexRJ-nA1gmrpyelQ,29.99,29.99,0.00,USD,19.99
IgvxbpEzR363Qhyw1rA_kQ,29.99,29.99,0.00,USD,18.68
3QWmkADvQoC9UjTfJBgFIw,29.99,29.99,0.00,USD,18.43
u4qT0oToT4GErC6O2qJGOg,44.6851,44.6851,0.00,AUD,21.99
P19bbiJVQuuu9efW-IHs0w,29.99,29.99,0.00,USD,19.99
uYzr4_z2RuyuCUzhW6P-EA,29.99,29.99,0.00,USD,19.99
qlyI_PKIQhi7l-5aio8Yqw,29.99,29.99,0.00,USD,19.99
XegU9w5NTt-LYlJfaqWi_A,29.99,29.99,0.00,USD,19.99
hGej6aIIQFGu1okjxHshCA,29.99,29.99,0.00,USD,19.99
ywbN93JyQJKjEVWUaIb8Qw,22.7924,22.7924,0.00,GBP,19.99
Qr8PACHiRE2ADuJz2M-cjg,26.991,26.991,0.00,EUR,15.99
MznbGMApQ2qKlkEeWYszPQ,29.99,29.99,0.00,USD,18.51
PBr6fpNCSWe0mru1n6Gyng,26.991,26.991,0.00,EUR,19.99
-syupk2wThmn655zNpCMpg,29.99,29.99,0.00,USD,19.99
kFIGlrvfRnWKhb2ROMolaw,29.99,29.99,0.00,USD,9.99
StdqtJ4BR0WI-65LjKD5iw,29.99,29.99,0.00,USD,18.86
p5QcU57FTmGpnguLFraaiA,29.99,29.99,0.00,USD,18.36
nTnL4aHbSYqrXG8lVFnAdA,29.99,29.99,0.00,USD,18.82
quHhnTjISNiZ9iAvml3KZA,29.99,29.99,0.00,USD,19.99
Jg6nVU9ERgGnNtIcYY68eQ,25.54389253,25.54389253,0.00,CHF,10.99
pXi8DUHnQ5GHJwu-ic6kmg,29.99,29.99,0.00,USD,18.47
Tr_VdJT6Q7uRk63qEADGFg,29.99,29.99,0.00,USD,19.99
nJQR9LFUQy6qZwbDl_lfBg,26.991,26.991,0.00,EUR,19.99
RuFGfeGIQy-UcP-xUwCTCA,29.99,29.99,0.00,USD,18.86
kRCusiBkQyWBSSql_dnBxA,29.99,29.99,0.00,USD,19.99
G-HoUx_2QfCxk3GUg3XG5Q,29.99,29.99,0.00,USD,19.99
DcYVWD8cTzqxRRrAuKenog,29.99,29.99,0.00,USD,19.99
giqB3eHVRrmQ3zCiIlS0_w,29.99,29.99,0.00,USD,18.68
Pn9bjWEER5ythK080HT1Mg,29.99,29.99,0.00,USD,0.99
8cSih6_KT6WDHTOadgmHVw,29.99,29.99,0.00,USD,19.99
UNhjprwISKGh13q2vy9row,29.99,29.99,0.00,USD,19.99
LnyPVx5-TwuZukKMfDkazA,22.7924,22.7924,0.00,GBP,18.99
SWRw9h8QQ-CVQAvRlDhCtA,29.99,29.99,0.00,USD,19.99
e4Bn551JTAicszBbtbulZA,29.99,29.99,0.00,USD,19.99
qOb6BTWDTfaA-uVABKrYLg,29.99,29.99,0.00,USD,19.99
QOjQATy6Sqe7_RYwzTAgGQ,29.99,29.99,0.00,USD,9.99
UUuk_6AuTkuaudyyRrlAyw,29.99,29.99,0.00,USD,18.64
k40pUdBOQdO1PPWp2mOoPA,29.99,29.99,0.00,USD,18.73
hivmCsYvRXKGPlstWj9Zsw,29.99,29.99,0.00,USD,19.99
sQH7F1C-TYq1bTJGb1_t1A,29.99,29.99,0.00,USD,19.99
An-S54ApStGpvmjJZL74ZA,29.99,29.99,0.00,USD,0.99
UlUhUsrvTQCzsUjIIudWKw,29.99,29.99,0.00,USD,19.99
QkC2pMswRWCRYvqMEldxDg,29.99,29.99,0.00,USD,18.86
ybau0enNRgeQXW52jk0eAA,29.99,29.99,0.00,USD,19.99
4TfMr8FVTL6jL24Rckh5VQ,29.99,29.99,0.00,USD,18.68
FNog7CIQQoKlRm8kTy7OBA,29.99,29.99,0.00,USD,19.99
hnhQ3X-yQuqBbBtTBZ_NUQ,29.99,29.99,0.00,USD,14.99
sfZNuSU4Tjy4LgInMK9HrA,29.99,29.99,0.00,USD,18.51
DnTqETdbRgygMC94lUDzJA,29.99,29.99,0.00,USD,19.99
sfHTAeVeRDGi6aqY21pCJw,29.99,29.99,0.00,USD,18.68
n3N7P3wAQC6_2ZZ4noVAwQ,29.99,29.99,0.00,USD,19.99
Q49DH6V_RhO6J4texpQCwA,29.99,29.99,0.00,USD,18.86
fIuRU-fsSqiNkeXIShmxjg,29.99,29.99,0.00,USD,18.81
z9sEClmDQNW1ScSDUb3BdA,29.99,29.99,0.00,USD,19.99
zqyPL8TGQDiwVxJ47XFpiw,29.99,29.99,0.00,USD,19.99
cZmgmoDVTR2d747REcr8CQ,29.99,29.99,0.00,USD,19.99
YGoYPkgGSweWCHyxN3caMg,29.99,29.99,0.00,USD,18.68
fNB7uu7-TlC61g8qBlrEnA,29.99,29.99,0.00,USD,18.68
RzEjoAjsQ_mH0IV_VUIyLg,29.99,29.99,0.00,USD,0.99
mPfLeUFtTCaaV5ciKaTLvA,29.99,29.99,0.00,USD,18.86
9P9shvTnTdyCLEgL5qnaFw,29.99,29.99,0.00,USD,19.99
Lp6Uz0ihQEepYdzcHIkKGA,29.99,29.99,0.00,USD,19.99
x5Rg_FlHTF2HvWOk7kiqig,29.99,29.99,0.00,USD,18.73
D0UUyF9UTKO-d-xBT9WsHg,29.99,29.99,0.00,USD,19.99
2VQzGEBGQOCq39a44BD8Mg,29.99,29.99,0.00,USD,19.99
sbZEJ0mhSoW8oCwEIV46mw,29.99,29.99,0.00,USD,9.99
aK5A7fnzSzyEWkQ5GmEKkg,29.99,29.99,0.00,USD,18.68
86V-mv60RXWL5n7di14eHQ,29.99,29.99,0.00,USD,19.99
a9_Ll83bTrO3rrEVVU_cdw,29.99,29.99,0.00,USD,19.99
4yw7wLbARdmz13Hnoe_3EQ,29.99,29.99,0.00,USD,19.99
bVTEzBueQNKtM7Hxkgugww,44.6851,44.6851,0.00,AUD,1.8091
H4u0odN1RweiaeGSxqkAgA,29.99,29.99,0.00,USD,18.47
9VDiscGWQeCt-1x4VLDLDg,29.99,29.99,0.00,USD,18.75
T78MCIxtQBaK9JV8XEdcLA,29.99,29.99,0.00,USD,19.99
L6BTL-gpQ7ibL-Lwk34nQw,29.99,29.99,0.00,USD,18.4
WSpe0zqoQo-fGz8FC3grnw,29.99,29.99,0.00,USD,18.47
TLisNonbSheG3r50jfdY6Q,29.99,29.99,0.00,USD,18.51
-l0yAHAeRiOkpD8SLmCRnQ,29.99,29.99,0.00,USD,19.99
aXSpJHOpT_-q_vndu7exrA,29.99,29.99,0.00,USD,18.16
sPqgha20R3iDD6nNdRyF7g,29.99,29.99,0.00,USD,19.99
7nB3-uUdSHeGD0X0_5XS_g,29.99,29.99,0.00,USD,9.99
rNI-JpVCT0S2y5XwLhtgTg,29.99,29.99,0.00,USD,19.99
5Q6Of0NiTsC4NsULx-y_pA,29.99,29.99,0.00,USD,18.5
ecxLRnDmQjKPPmvWvOeXuQ,29.99,29.99,0.00,USD,19.99
RWI6RKNhTHW3AJaaPetuTw,29.99,29.99,0.00,USD,9.99
nyeRY_hqTFGjRf8zmU8hBw,29.99,29.99,0.00,USD,19.99
8YQu50bgT-iHKNS3UPT0Ow,29.99,29.99,0.00,USD,18.8
0wy1tZlsTei3-jPT9uVRuw,29.99,29.99,0.00,USD,19.99
LqKMg9-aROizqHfUWLIvAQ,29.99,29.99,0.00,USD,18.75
6_l0MYifTTGAL6JWV1g0Mw,29.99,29.99,0.00,USD,19.99
pwKXTEJ-TBihegeRwo_xfw,29.99,29.99,0.00,USD,19.99
VHkq2kTOQ26DSgKF-KH1-Q,29.99,29.99,0.00,USD,0.99
vSkm7ClxQCe0Y6Z9t_uR9g,29.99,29.99,0.00,USD,19.99
4zGnqPCYTMGS3gDyuHi40g,29.99,29.99,0.00,USD,19.99
OLeZ-SyRS6qowz3ohXVOAQ,29.99,29.99,0.00,USD,19.99
PvGRJ2mWQtScd7SnpKPCUw,22.7924,22.7924,0.00,GBP,17.99
EBqdhwVKSPaHWupAOelZog,29.99,29.99,0.00,USD,19.99
FAl3sYIoSyGsxIKGB45GgQ,29.99,29.99,0.00,USD,18.26
IMMP9kelSX2dTOd-Qgb_6g,29.99,29.99,0.00,USD,18.64
i0V9d9xyQqG6w11CHGn3eg,29.99,29.99,0.00,USD,19.99
6Kslaku7SoqVfaKkK40pAg,29.99,29.99,0.00,USD,0.99
g6nGvilMToq1mEgTSVQ-LA,29.99,29.99,0.00,USD,19.99
AqnMb8ooTGyyGF4CU3OYPg,29.99,29.99,0.00,USD,18.68
_gE7cfvBSKmpB3FnQWHi9g,29.99,29.99,0.00,USD,18.81
Nh1qReREQAO366XeBubwsw,29.99,29.99,0.00,USD,19.99
3PfXc1IgT-ySbIsLEGhAdQ,29.99,29.99,0.00,USD,19.99
A6m3qW2mTKuJUpSSqTpp3g,29.99,29.99,0.00,USD,18.6
px0U9PvETpW9EWLXzhz9ow,29.99,29.99,0.00,USD,19.99
bYGVf9mkTkSePDC_DgP5Jg,29.99,29.99,0.00,USD,0.99
c_81ZVc_TPKabaMfF4qHfg,29.99,29.99,0.00,USD,19.99
hRO-b3LZTcO0B6Z411-fRg,29.99,29.99,0.00,USD,18.86
E6Ul-MDGSJufWmAG5JTN1A,29.99,29.99,0.00,USD,18.73
3wRl2T-6RSac4XwTumW_Gg,29.99,29.99,0.00,USD,19.99
MnM9oL0qRvOKmgi_iXzIWg,29.99,29.99,0.00,USD,19.99
h2Y25ab-QompVQeeHKd5LQ,29.99,29.99,0.00,USD,19.99
xe8ZKY7VTfWUYJb20w0H9A,29.99,29.99,0.00,USD,19.99
2DBirRUbQF6ri-5Gf_2cPw,29.99,29.99,0.00,USD,19.99
aSO_x7IuRpuYU8GacR6grA,29.99,29.99,0.00,USD,18.64
BVjgY8I_Qr275xkJCNlxSw,29.99,29.99,0.00,USD,18.68
Td5Lz1qtTUKo5P5JZ1bNcw,29.99,29.99,0.00,USD,0.99
EWHrUo19QbePnefxqu7KPw,29.99,29.99,0.00,USD,19.99
wTGoRPcsSmedgxl5FcWXLg,29.99,29.99,0.00,USD,18.64
HspZxY1DQVyReLq2Ot16iw,29.99,29.99,0.00,USD,18.44
Fx3i1t-XQrOf1rD5gy7pHw,29.99,29.99,0.00,USD,19.99
VVyCNqz7R-uwxjH9Qovvhg,29.99,29.99,0.00,USD,6.99
yJKEmMLXTEC50NwwPRUG_w,29.99,29.99,0.00,USD,18.77
Ixq4L40NTWGEg0hqp8Oetg,29.99,29.99,0.00,USD,18.64
Jddh_TMoSM-N3wGkDAct3w,29.99,29.99,0.00,USD,18.68
05Di3i3OSuyefe8Wh8-ZPA,29.99,29.99,0.00,USD,0.99
IIEjEA6PTBGrBsXj7XMY3A,29.99,29.99,0.00,USD,19.99
Hq16_BLqTsuX3Vuqhd9cNQ,29.99,29.99,0.00,USD,19.99
l53oJqygTsa74hHyM1lY6Q,29.99,29.99,0.00,USD,18.47
yrMEEGr3QYCzvreqjSyxjg,29.99,29.99,0.00,USD,19.99
nek1GtZVQbuxPH9c5qdFSA,29.99,29.99,0.00,USD,19.99
j1_OLH8MRn2rAkE2N8U3GQ,29.99,29.99,0.00,USD,18.47
BQSaz3X_RiSVsXNE-_sbxA,29.99,29.99,0.00,USD,19.99
AL5qv0w9Qq20KMP7mAHEYA,29.99,29.99,0.00,USD,18.6
PLbWE814SgKZUnOv4uChHA,29.99,29.99,0.00,USD,19.99
AfvQPQViRoO-ZjLYLOMB6w,29.99,29.99,0.00,USD,0.99
_IELxDL5TEeIRYB8AlZFbA,29.99,29.99,0.00,USD,9.99
xIvPd21zSJ-rsTfwy9OBGQ,44.6851,44.6851,0.00,AUD,33.99
iC9dP0bGQm6IPDPbSI0bcA,26.991,26.991,0.00,EUR,19.99
DYdPfVM0RvWrgsrHspxbSg,29.99,29.99,0.00,USD,19.99
V0ETFNQeS-6xBdInIPRAfA,26.991,26.991,0.00,EUR,19.99
JDOcjFEKScy1SiUx7dNQsg,29.99,29.99,0.00,USD,9.99
d2TccLzNQ5GxPjBMSyar2A,29.99,29.99,0.00,USD,19.99
SWdII4zdRbyNIJAp_KuNUQ,29.99,29.99,0.00,USD,19.99
